489,32,Tosaki,378,9,Mon Aug 19 16:25:02 CST 2019
461,27,why2,360,55,Sun Aug 25 16:25:02 CST 2019
490,54,why2,378,8,Fri Jul 26 16:25:02 CST 2019
485,11,why3,377,4,Fri Aug 02 16:25:02 CST 2019
474,54,why2,369,33,Mon Aug 19 16:25:02 CST 2019
413,47,why3,322,20,Thu Aug 22 16:25:02 CST 2019
475,84,why1,369,7,Sun Aug 18 16:25:02 CST 2019
414,68,Saitama,322,17,Mon Aug 19 16:25:02 CST 2019
497,14,Tosaki,382,49,Thu Aug 22 16:25:02 CST 2019
415,88,why3,323,27,Tue Aug 20 16:25:02 CST 2019
469,57,Tosaki,368,10,Fri Jul 26 16:25:02 CST 2019
462,59,why3,361,33,Mon Aug 19 16:25:02 CST 2019
498,37,Tosaki,383,2,Wed Aug 21 16:25:02 CST 2019
470,22,why1,369,29,Mon Aug 19 16:25:02 CST 2019
435,56,why1,337,27,Fri Jul 26 16:25:02 CST 2019
454,27,why2,354,3,Sat Aug 24 16:25:02 CST 2019
499,27,Tosaki,384,3,Wed Aug 07 16:25:02 CST 2019
436,58,Tosaki,338,10,Fri Jul 26 16:25:02 CST 2019
455,32,why2,355,9,Mon Aug 19 16:25:02 CST 2019
471,28,why3,369,5,Thu Aug 22 16:25:02 CST 2019
437,55,why3,339,8,Fri Jul 26 16:25:02 CST 2019
456,21,Tosaki,356,16,Sun Aug 11 16:25:02 CST 2019
500,94,Tosaki,385,9,Wed Aug 21 16:25:02 CST 2019
451,82,why3,351,32,Thu Aug 22 16:25:02 CST 2019
494,93,why3,379,9,Wed Aug 21 16:25:02 CST 2019
429,54,why2,333,39,Tue Aug 20 16:25:02 CST 2019
452,84,why2,352,7,Sun Aug 18 16:25:02 CST 2019
495,86,Tosaki,380,7,Sun Aug 18 16:25:02 CST 2019
430,72,Saitama,334,8,Thu Aug 22 16:25:02 CST 2019
453,26,Saitama,353,6,Sun Aug 04 16:25:02 CST 2019
496,90,why3,381,8,Fri Jul 26 16:25:02 CST 2019
486,3,why1,378,42,Fri Aug 16 16:25:02 CST 2019
431,57,Saitama,335,27,Fri Jul 26 16:25:02 CST 2019
444,38,why3,345,20,Wed Aug 14 16:25:02 CST 2019
445,75,why2,345,42,Fri Aug 23 16:25:02 CST 2019
446,27,Saitama,346,3,Wed Aug 07 16:25:02 CST 2019
426,43,Saitama,330,3,Sat Aug 10 16:25:02 CST 2019
419,9,why3,327,4,Sat Aug 17 16:25:02 CST 2019
487,15,Tosaki,378,3,Mon Aug 19 16:25:02 CST 2019
407,90,why1,318,4,Wed Aug 21 16:25:02 CST 2019
422,84,why3,327,7,Sun Aug 18 16:25:02 CST 2019
427,67,why3,331,16,Tue Aug 20 16:25:02 CST 2019
408,96,why3,319,29,Sun Aug 18 16:25:02 CST 2019
423,87,why2,327,16,Mon Aug 05 16:25:02 CST 2019
409,26,why2,320,6,Sun Aug 04 16:25:02 CST 2019
410,63,why2,320,2,Fri Jul 26 16:25:02 CST 2019
411,16,Tosaki,321,3,Mon Aug 19 16:25:02 CST 2019
412,28,why3,322,5,Thu Aug 22 16:25:02 CST 2019
424,42,why1,328,19,Tue Aug 20 16:25:02 CST 2019
425,96,why3,329,2,Fri Jul 26 16:25:02 CST 2019
428,25,why2,332,4,Wed Aug 14 16:25:02 CST 2019
449,37,why3,349,3,Fri Jul 26 16:25:02 CST 2019
479,50,Tosaki,371,25,Sun Aug 18 16:25:02 CST 2019
450,98,why3,350,42,Fri Aug 23 16:25:02 CST 2019
441,16,why1,343,3,Mon Aug 19 16:25:02 CST 2019
476,92,Saitama,369,20,Sat Aug 17 16:25:02 CST 2019
480,95,why1,372,18,Fri Aug 23 16:25:02 CST 2019
442,67,why2,344,17,Mon Aug 19 16:25:02 CST 2019
477,93,Saitama,369,4,Tue Aug 13 16:25:02 CST 2019
481,90,Saitama,373,68,Sun Aug 25 16:25:02 CST 2019
443,24,why1,345,7,Sun Aug 11 16:25:02 CST 2019
420,26,why3,327,8,Fri Jul 26 16:25:02 CST 2019
478,61,why3,370,20,Thu Aug 08 16:25:02 CST 2019
438,19,Saitama,340,19,Wed Jul 31 16:25:02 CST 2019
401,46,why3,312,15,Fri Aug 16 16:25:02 CST 2019
421,49,why2,327,7,Mon Aug 05 16:25:02 CST 2019
439,29,why1,341,8,Tue Aug 20 16:25:02 CST 2019
440,54,why3,342,39,Tue Aug 20 16:25:02 CST 2019
402,63,why1,313,13,Sat Aug 17 16:25:02 CST 2019
403,50,why2,314,25,Sun Aug 18 16:25:02 CST 2019
404,2,why3,315,36,Sun Aug 18 16:25:02 CST 2019
405,3,why3,316,36,Sun Aug 18 16:25:02 CST 2019
406,37,why3,317,16,Thu Aug 22 16:25:02 CST 2019
447,36,why2,347,4,Mon Aug 19 16:25:02 CST 2019
448,42,why3,348,5,Fri Jul 26 16:25:02 CST 2019
566,82,why3,435,13,Mon Aug 05 16:25:02 CST 2019
567,10,Tosaki,436,4,Sat Aug 17 16:25:02 CST 2019
568,93,why2,437,20,Sat Aug 17 16:25:02 CST 2019
563,27,why3,433,20,Sun Aug 04 16:25:02 CST 2019
564,94,Tosaki,433,18,Fri Aug 23 16:25:02 CST 2019
565,73,why3,434,7,Thu Aug 22 16:25:02 CST 2019
582,36,why3,448,8,Mon Aug 19 16:25:02 CST 2019
532,79,why1,411,13,Mon Aug 19 16:25:02 CST 2019
572,41,why2,441,31,Sun Aug 11 16:25:02 CST 2019
516,90,Saitama,398,16,Sun Aug 25 16:25:02 CST 2019
573,2,why3,442,16,Tue Aug 13 16:25:02 CST 2019
533,82,why3,412,32,Thu Aug 22 16:25:02 CST 2019
591,2,why1,455,36,Sun Aug 18 16:25:02 CST 2019
517,2,Saitama,399,36,Sun Aug 18 16:25:02 CST 2019
534,54,why2,413,13,Mon Jul 29 16:25:02 CST 2019
592,56,Tosaki,456,8,Thu Aug 22 16:25:02 CST 2019
574,40,Tosaki,442,31,Sun Aug 11 16:25:02 CST 2019
518,2,why3,400,36,Sun Aug 18 16:25:02 CST 2019
575,48,why3,443,7,Mon Aug 05 16:25:02 CST 2019
593,89,Saitama,457,15,Sun Aug 18 16:25:02 CST 2019
569,37,Saitama,438,3,Fri Jul 26 16:25:02 CST 2019
513,50,Tosaki,398,4,Sun Aug 18 16:25:02 CST 2019
588,50,Tosaki,452,25,Sun Aug 18 16:25:02 CST 2019
570,5,why3,439,42,Fri Aug 16 16:25:02 CST 2019
514,54,why2,398,33,Mon Aug 19 16:25:02 CST 2019
571,51,why2,440,54,Thu Aug 22 16:25:02 CST 2019
589,50,why1,453,4,Sun Aug 18 16:25:02 CST 2019
515,90,why2,398,38,Thu Aug 22 16:25:02 CST 2019
590,50,why3,454,36,Tue Aug 20 16:25:02 CST 2019
597,28,why1,461,2,Fri Jul 26 16:25:02 CST 2019
598,33,why2,462,9,Mon Aug 19 16:25:02 CST 2019
599,96,Saitama,463,3,Sun Aug 11 16:25:02 CST 2019
600,46,why3,464,20,Thu Aug 22 16:25:02 CST 2019
583,21,Tosaki,449,16,Sun Aug 11 16:25:02 CST 2019
594,48,Tosaki,458,7,Mon Aug 05 16:25:02 CST 2019
584,58,why3,449,10,Fri Jul 26 16:25:02 CST 2019
595,91,Saitama,459,16,Sun Aug 25 16:25:02 CST 2019
596,7,why2,460,4,Fri Jul 26 16:25:02 CST 2019
535,65,why1,414,5,Wed Aug 21 16:25:02 CST 2019
585,87,why1,449,16,Mon Aug 05 16:25:02 CST 2019
536,17,why1,415,25,Tue Aug 13 16:25:02 CST 2019
586,8,why2,450,14,Tue Aug 20 16:25:02 CST 2019
537,58,Saitama,416,10,Fri Jul 26 16:25:02 CST 2019
544,17,why2,423,7,Mon Aug 12 16:25:02 CST 2019
587,61,why2,451,4,Sat Aug 24 16:25:02 CST 2019
522,52,why3,403,13,Mon Aug 19 16:25:02 CST 2019
545,54,Saitama,424,33,Mon Aug 19 16:25:02 CST 2019
523,70,why1,403,21,Tue Aug 20 16:25:02 CST 2019
546,80,why3,425,20,Sun Aug 18 16:25:02 CST 2019
529,50,Tosaki,409,4,Sun Aug 18 16:25:02 CST 2019
524,93,why3,404,4,Tue Aug 13 16:25:02 CST 2019
579,98,why2,445,25,Wed Aug 21 16:25:02 CST 2019
530,17,why3,410,25,Tue Aug 13 16:25:02 CST 2019
549,52,why3,427,13,Mon Aug 19 16:25:02 CST 2019
525,90,why1,405,68,Sun Aug 25 16:25:02 CST 2019
580,13,why3,446,22,Thu Aug 15 16:25:02 CST 2019
531,50,why3,410,4,Sun Aug 18 16:25:02 CST 2019
550,42,why1,428,19,Tue Aug 20 16:25:02 CST 2019
581,54,Tosaki,447,13,Mon Jul 29 16:25:02 CST 2019
519,58,why1,401,10,Fri Jul 26 16:25:02 CST 2019
547,27,why3,426,5,Fri Jul 26 16:25:02 CST 2019
526,63,why3,406,2,Fri Jul 26 16:25:02 CST 2019
520,77,why3,402,7,Fri Jul 26 16:25:02 CST 2019
548,31,why3,426,9,Mon Aug 19 16:25:02 CST 2019
576,63,why3,444,20,Thu Aug 08 16:25:02 CST 2019
521,10,Tosaki,403,4,Sat Aug 17 16:25:02 CST 2019
577,49,Saitama,445,36,Tue Aug 20 16:25:02 CST 2019
578,71,Saitama,445,21,Tue Aug 20 16:25:02 CST 2019
541,32,why2,420,9,Mon Aug 19 16:25:02 CST 2019
527,59,why3,407,10,Fri Jul 26 16:25:02 CST 2019
542,14,Tosaki,421,49,Thu Aug 22 16:25:02 CST 2019
528,87,Tosaki,408,43,Sun Aug 18 16:25:02 CST 2019
543,2,why1,422,36,Sun Aug 18 16:25:02 CST 2019
538,37,Saitama,417,2,Wed Aug 21 16:25:02 CST 2019
539,90,why3,418,11,Tue Aug 06 16:25:02 CST 2019
507,54,Tosaki,392,33,Mon Aug 19 16:25:02 CST 2019
540,89,why3,419,8,Sat Aug 24 16:25:02 CST 2019
508,101,why3,393,27,Sat Aug 17 16:25:02 CST 2019
510,24,Saitama,395,2,Wed Aug 07 16:25:02 CST 2019
504,21,why1,389,16,Sun Aug 11 16:25:02 CST 2019
509,71,Tosaki,394,21,Tue Aug 20 16:25:02 CST 2019
511,19,why3,396,19,Wed Jul 31 16:25:02 CST 2019
505,15,why2,390,3,Mon Aug 19 16:25:02 CST 2019
512,90,why1,397,8,Tue Aug 20 16:25:02 CST 2019
506,84,why3,391,43,Fri Aug 16 16:25:02 CST 2019
501,13,why3,386,22,Thu Aug 15 16:25:02 CST 2019
557,38,Tosaki,431,20,Wed Aug 14 16:25:02 CST 2019
502,27,why3,387,3,Wed Aug 07 16:25:02 CST 2019
558,46,why1,431,15,Fri Aug 16 16:25:02 CST 2019
503,27,why3,388,6,Sat Aug 10 16:25:02 CST 2019
551,36,why3,429,8,Mon Aug 19 16:25:02 CST 2019
559,71,Tosaki,431,4,Wed Aug 14 16:25:02 CST 2019
552,54,Tosaki,430,13,Mon Jul 29 16:25:02 CST 2019
554,22,Tosaki,431,29,Mon Aug 19 16:25:02 CST 2019
560,89,why3,431,27,Tue Aug 20 16:25:02 CST 2019
553,6,why3,431,42,Fri Aug 16 16:25:02 CST 2019
555,28,Tosaki,431,5,Thu Aug 22 16:25:02 CST 2019
556,31,Tosaki,431,8,Fri Aug 23 16:25:02 CST 2019
561,90,why1,431,8,Fri Jul 26 16:25:02 CST 2019
562,57,why2,432,10,Fri Jul 26 16:25:02 CST 2019
666,2,why1,504,36,Sun Aug 18 16:25:02 CST 2019
667,29,why1,505,8,Tue Aug 20 16:25:02 CST 2019
668,89,Tosaki,506,27,Tue Aug 20 16:25:02 CST 2019
663,42,why3,501,19,Tue Aug 20 16:25:02 CST 2019
664,7,why1,502,14,Tue Aug 20 16:25:02 CST 2019
665,76,Tosaki,503,10,Fri Jul 26 16:25:02 CST 2019
672,29,why1,510,8,Tue Aug 20 16:25:02 CST 2019
673,28,why3,511,5,Thu Aug 22 16:25:02 CST 2019
674,3,why1,512,42,Fri Aug 16 16:25:02 CST 2019
675,54,Saitama,513,39,Tue Aug 20 16:25:02 CST 2019
669,2,why3,507,36,Sun Aug 18 16:25:02 CST 2019
670,50,why1,508,9,Wed Aug 21 16:25:02 CST 2019
671,37,why2,509,16,Thu Aug 22 16:25:02 CST 2019
632,81,Saitama,483,10,Sun Aug 18 16:25:02 CST 2019
633,89,why2,483,27,Tue Aug 20 16:25:02 CST 2019
634,95,why3,483,3,Sun Aug 11 16:25:02 CST 2019
691,27,why1,523,14,Wed Aug 21 16:25:02 CST 2019
635,99,why2,483,27,Sat Aug 17 16:25:02 CST 2019
692,98,why3,524,42,Fri Aug 23 16:25:02 CST 2019
693,86,why2,525,4,Fri Jul 26 16:25:02 CST 2019
636,25,why1,484,4,Wed Aug 14 16:25:02 CST 2019
637,28,Tosaki,484,18,Sat Aug 24 16:25:02 CST 2019
629,52,why3,483,13,Mon Aug 19 16:25:02 CST 2019
630,63,why3,483,2,Fri Jul 26 16:25:02 CST 2019
631,79,why1,483,13,Mon Aug 19 16:25:02 CST 2019
626,27,why1,483,8,Fri Jul 26 16:25:02 CST 2019
627,31,why3,483,8,Fri Aug 23 16:25:02 CST 2019
628,40,why3,483,13,Sun Aug 25 16:25:02 CST 2019
654,68,why2,495,17,Mon Aug 19 16:25:02 CST 2019
644,27,Saitama,487,14,Sun Aug 18 16:25:02 CST 2019
655,99,Tosaki,495,42,Fri Aug 23 16:25:02 CST 2019
645,76,Tosaki,487,10,Fri Jul 26 16:25:02 CST 2019
656,30,Tosaki,496,8,Fri Aug 23 16:25:02 CST 2019
651,3,Saitama,493,36,Sun Aug 18 16:25:02 CST 2019
652,17,Saitama,494,21,Sat Aug 17 16:25:02 CST 2019
646,21,Saitama,488,16,Sun Aug 11 16:25:02 CST 2019
653,46,why3,495,15,Fri Aug 16 16:25:02 CST 2019
649,90,Saitama,491,11,Tue Aug 06 16:25:02 CST 2019
650,1,why3,492,3,Sat Aug 17 16:25:02 CST 2019
682,58,Tosaki,520,10,Fri Jul 26 16:25:02 CST 2019
647,99,why2,489,7,Fri Aug 09 16:25:02 CST 2019
648,37,why3,490,3,Fri Jul 26 16:25:02 CST 2019
641,90,Tosaki,484,8,Fri Jul 26 16:25:02 CST 2019
642,27,Tosaki,485,6,Sun Aug 18 16:25:02 CST 2019
643,46,Tosaki,486,15,Fri Aug 16 16:25:02 CST 2019
683,27,why3,521,6,Sat Aug 10 16:25:02 CST 2019
684,47,Tosaki,521,20,Thu Aug 22 16:25:02 CST 2019
638,50,why1,484,4,Sun Aug 18 16:25:02 CST 2019
639,54,Tosaki,484,39,Tue Aug 20 16:25:02 CST 2019
685,50,Tosaki,521,6,Wed Aug 21 16:25:02 CST 2019
640,63,why3,484,6,Wed Jul 31 16:25:02 CST 2019
686,50,Tosaki,521,25,Sun Aug 18 16:25:02 CST 2019
687,63,why3,521,6,Wed Jul 31 16:25:02 CST 2019
616,50,Tosaki,478,6,Wed Aug 21 16:25:02 CST 2019
679,5,why2,517,42,Fri Aug 16 16:25:02 CST 2019
617,15,Saitama,479,49,Thu Aug 22 16:25:02 CST 2019
680,54,Tosaki,518,39,Tue Aug 20 16:25:02 CST 2019
618,75,Saitama,479,42,Fri Aug 23 16:25:02 CST 2019
613,28,why3,475,5,Thu Aug 22 16:25:02 CST 2019
681,13,why3,519,22,Thu Aug 15 16:25:02 CST 2019
614,27,why3,476,6,Sun Aug 18 16:25:02 CST 2019
615,29,Saitama,477,2,Fri Jul 26 16:25:02 CST 2019
676,81,why3,514,13,Mon Aug 05 16:25:02 CST 2019
677,57,why1,515,10,Fri Jul 26 16:25:02 CST 2019
678,36,why3,516,15,Tue Aug 20 16:25:02 CST 2019
622,62,why1,482,20,Thu Aug 08 16:25:02 CST 2019
623,2,Saitama,483,16,Tue Aug 13 16:25:02 CST 2019
624,21,why1,483,2,Sun Aug 18 16:25:02 CST 2019
625,24,why1,483,7,Sun Aug 11 16:25:02 CST 2019
697,90,why3,529,11,Tue Aug 06 16:25:02 CST 2019
698,11,why3,530,4,Fri Aug 02 16:25:02 CST 2019
619,65,why2,480,5,Wed Aug 21 16:25:02 CST 2019
620,65,why3,481,5,Wed Aug 21 16:25:02 CST 2019
621,71,Tosaki,481,21,Tue Aug 20 16:25:02 CST 2019
699,96,why2,531,3,Sun Aug 11 16:25:02 CST 2019
700,27,why3,532,3,Sat Aug 24 16:25:02 CST 2019
607,4,why3,470,42,Fri Aug 16 16:25:02 CST 2019
608,39,why2,471,11,Wed Jul 31 16:25:02 CST 2019
609,48,why1,472,7,Mon Aug 05 16:25:02 CST 2019
694,5,why1,526,42,Fri Aug 16 16:25:02 CST 2019
695,64,Tosaki,527,15,Sat Aug 17 16:25:02 CST 2019
696,26,Tosaki,528,6,Sun Aug 04 16:25:02 CST 2019
610,7,why3,473,11,Fri Jul 26 16:25:02 CST 2019
611,31,why1,473,8,Fri Aug 23 16:25:02 CST 2019
612,26,why2,474,6,Sun Aug 04 16:25:02 CST 2019
604,38,why3,468,20,Wed Aug 14 16:25:02 CST 2019
601,27,why3,465,3,Sat Aug 24 16:25:02 CST 2019
602,72,why3,466,92,Thu Aug 22 16:25:02 CST 2019
603,78,Saitama,467,7,Fri Jul 26 16:25:02 CST 2019
605,73,Saitama,469,92,Thu Aug 22 16:25:02 CST 2019
606,75,why1,469,42,Fri Aug 23 16:25:02 CST 2019
657,75,why3,496,42,Fri Aug 23 16:25:02 CST 2019
658,98,why3,496,25,Wed Aug 21 16:25:02 CST 2019
659,83,Tosaki,497,43,Fri Aug 16 16:25:02 CST 2019
660,86,why3,498,7,Sun Aug 18 16:25:02 CST 2019
661,75,why3,499,42,Fri Aug 23 16:25:02 CST 2019
662,21,why3,500,16,Sun Aug 11 16:25:02 CST 2019
688,71,Tosaki,521,8,Thu Aug 22 16:25:02 CST 2019
689,87,Tosaki,521,43,Sun Aug 18 16:25:02 CST 2019
690,51,why2,522,54,Thu Aug 22 16:25:02 CST 2019
766,27,Tosaki,587,25,Wed Aug 21 16:25:02 CST 2019
767,28,why3,588,18,Sat Aug 24 16:25:02 CST 2019
768,54,why3,588,15,Tue Aug 06 16:25:02 CST 2019
763,38,why1,584,11,Wed Jul 31 16:25:02 CST 2019
764,54,why3,585,39,Tue Aug 20 16:25:02 CST 2019
765,52,why3,586,13,Mon Aug 19 16:25:02 CST 2019
772,18,why3,592,21,Sat Aug 17 16:25:02 CST 2019
773,80,why1,593,12,Mon Aug 19 16:25:02 CST 2019
791,11,why1,611,4,Fri Aug 02 16:25:02 CST 2019
757,19,Saitama,578,19,Sun Aug 25 16:25:02 CST 2019
774,85,why1,594,7,Sun Aug 18 16:25:02 CST 2019
792,31,Tosaki,612,9,Mon Aug 19 16:25:02 CST 2019
758,43,why3,579,19,Tue Aug 20 16:25:02 CST 2019
775,28,why1,595,5,Thu Aug 22 16:25:02 CST 2019
732,60,why2,558,4,Sat Aug 24 16:25:02 CST 2019
793,65,Saitama,612,5,Wed Aug 21 16:25:02 CST 2019
759,54,Tosaki,580,33,Mon Aug 19 16:25:02 CST 2019
716,15,why3,545,3,Mon Aug 19 16:25:02 CST 2019
733,91,why1,559,16,Sun Aug 25 16:25:02 CST 2019
717,42,Tosaki,545,19,Tue Aug 20 16:25:02 CST 2019
769,41,why2,589,31,Sun Aug 11 16:25:02 CST 2019
734,15,why2,560,51,Fri Aug 23 16:25:02 CST 2019
718,63,why3,546,20,Thu Aug 08 16:25:02 CST 2019
770,50,why2,590,4,Sun Aug 18 16:25:02 CST 2019
788,90,why2,608,8,Tue Aug 20 16:25:02 CST 2019
760,3,why1,581,42,Fri Aug 16 16:25:02 CST 2019
771,50,why3,591,4,Sun Aug 18 16:25:02 CST 2019
713,90,why3,543,8,Tue Aug 20 16:25:02 CST 2019
789,45,Saitama,609,94,Thu Aug 22 16:25:02 CST 2019
735,90,why1,561,8,Tue Aug 20 16:25:02 CST 2019
714,97,why3,543,25,Wed Aug 21 16:25:02 CST 2019
790,21,why2,610,16,Sun Aug 11 16:25:02 CST 2019
736,4,why3,562,42,Fri Aug 16 16:25:02 CST 2019
715,28,why2,544,5,Thu Aug 22 16:25:02 CST 2019
737,35,why3,562,2,Sun Aug 18 16:25:02 CST 2019
722,75,why3,549,42,Fri Aug 23 16:25:02 CST 2019
761,90,why3,582,7,Mon Aug 05 16:25:02 CST 2019
762,54,Tosaki,583,13,Mon Jul 29 16:25:02 CST 2019
729,71,Tosaki,555,4,Wed Aug 14 16:25:02 CST 2019
730,90,why2,556,8,Fri Jul 26 16:25:02 CST 2019
797,27,why3,613,11,Thu Aug 22 16:25:02 CST 2019
754,96,why3,575,29,Sun Aug 18 16:25:02 CST 2019
723,93,why2,550,4,Tue Aug 13 16:25:02 CST 2019
731,77,why3,557,7,Fri Jul 26 16:25:02 CST 2019
798,29,Saitama,613,8,Tue Aug 20 16:25:02 CST 2019
755,93,Saitama,576,9,Wed Aug 21 16:25:02 CST 2019
756,7,why3,577,42,Fri Aug 16 16:25:02 CST 2019
724,90,why1,551,8,Fri Aug 23 16:25:02 CST 2019
725,63,Saitama,552,2,Fri Jul 26 16:25:02 CST 2019
799,31,why3,613,9,Mon Aug 19 16:25:02 CST 2019
726,23,why3,553,29,Mon Aug 19 16:25:02 CST 2019
751,36,why3,572,21,Wed Aug 21 16:25:02 CST 2019
800,31,Tosaki,613,9,Sun Aug 18 16:25:02 CST 2019
719,87,why2,547,16,Mon Aug 05 16:25:02 CST 2019
744,46,why3,566,15,Fri Aug 16 16:25:02 CST 2019
752,11,Saitama,573,4,Sat Aug 17 16:25:02 CST 2019
727,90,why2,553,9,Tue Aug 20 16:25:02 CST 2019
720,50,why2,548,25,Sun Aug 18 16:25:02 CST 2019
745,85,Saitama,566,7,Sun Aug 18 16:25:02 CST 2019
753,36,why2,574,21,Wed Aug 21 16:25:02 CST 2019
721,28,why1,549,5,Thu Aug 22 16:25:02 CST 2019
728,57,Saitama,554,10,Fri Jul 26 16:25:02 CST 2019
746,54,why1,567,39,Tue Aug 20 16:25:02 CST 2019
707,17,why3,538,3,Mon Aug 19 16:25:02 CST 2019
782,67,why3,602,30,Wed Aug 21 16:25:02 CST 2019
783,91,Saitama,603,16,Sun Aug 25 16:25:02 CST 2019
708,90,why3,538,8,Fri Aug 23 16:25:02 CST 2019
704,54,why3,535,33,Mon Aug 19 16:25:02 CST 2019
784,27,Saitama,604,8,Fri Jul 26 16:25:02 CST 2019
709,58,Saitama,539,10,Fri Jul 26 16:25:02 CST 2019
705,27,why2,536,6,Sun Aug 18 16:25:02 CST 2019
706,27,Tosaki,537,3,Wed Aug 07 16:25:02 CST 2019
785,89,why2,605,8,Sat Aug 24 16:25:02 CST 2019
710,54,why2,540,13,Mon Jul 29 16:25:02 CST 2019
786,54,Saitama,606,15,Tue Aug 06 16:25:02 CST 2019
701,14,Tosaki,533,2,Sat Aug 24 16:25:02 CST 2019
711,63,why3,541,20,Thu Aug 08 16:25:02 CST 2019
787,64,Tosaki,607,15,Sat Aug 17 16:25:02 CST 2019
702,41,why3,534,31,Sun Aug 11 16:25:02 CST 2019
712,93,Saitama,542,9,Wed Aug 21 16:25:02 CST 2019
741,94,why1,565,9,Wed Aug 21 16:25:02 CST 2019
703,52,why3,534,13,Mon Aug 19 16:25:02 CST 2019
742,1,why3,566,16,Tue Aug 13 16:25:02 CST 2019
743,17,Tosaki,566,7,Mon Aug 12 16:25:02 CST 2019
779,64,why3,599,20,Thu Aug 22 16:25:02 CST 2019
738,89,why3,562,12,Sun Aug 18 16:25:02 CST 2019
749,67,why3,570,17,Mon Aug 19 16:25:02 CST 2019
776,64,why3,596,15,Sat Aug 17 16:25:02 CST 2019
780,90,Saitama,600,38,Thu Aug 22 16:25:02 CST 2019
739,13,why2,563,22,Thu Aug 15 16:25:02 CST 2019
777,82,why3,597,32,Thu Aug 22 16:25:02 CST 2019
781,70,Saitama,601,21,Tue Aug 20 16:25:02 CST 2019
740,52,why2,564,54,Thu Aug 22 16:25:02 CST 2019
778,70,why3,598,21,Tue Aug 20 16:25:02 CST 2019
750,15,Saitama,571,49,Thu Aug 22 16:25:02 CST 2019
747,85,Saitama,568,7,Sun Aug 18 16:25:02 CST 2019
748,63,why3,569,6,Wed Jul 31 16:25:02 CST 2019
794,3,Tosaki,613,42,Fri Aug 16 16:25:02 CST 2019
795,21,why1,613,16,Sun Aug 11 16:25:02 CST 2019
796,24,why3,613,4,Wed Aug 14 16:25:02 CST 2019
866,15,why3,655,18,Mon Aug 12 16:25:02 CST 2019
867,86,why2,655,4,Fri Jul 26 16:25:02 CST 2019
868,86,Tosaki,656,7,Sun Aug 18 16:25:02 CST 2019
863,27,Tosaki,652,25,Wed Aug 21 16:25:02 CST 2019
864,75,Tosaki,653,42,Fri Aug 23 16:25:02 CST 2019
865,27,why1,654,3,Wed Aug 07 16:25:02 CST 2019
872,92,why1,658,20,Sat Aug 17 16:25:02 CST 2019
873,13,why2,659,2,Sat Aug 24 16:25:02 CST 2019
874,37,why2,659,3,Fri Jul 26 16:25:02 CST 2019
875,21,why3,660,16,Sun Aug 11 16:25:02 CST 2019
891,79,why3,672,13,Mon Aug 19 16:25:02 CST 2019
869,75,why3,657,42,Fri Aug 23 16:25:02 CST 2019
816,93,why3,620,4,Tue Aug 13 16:25:02 CST 2019
832,52,Saitama,632,13,Mon Aug 19 16:25:02 CST 2019
870,1,Tosaki,658,3,Sat Aug 17 16:25:02 CST 2019
833,63,why2,632,2,Fri Jul 26 16:25:02 CST 2019
817,35,Saitama,621,4,Sun Aug 18 16:25:02 CST 2019
871,21,why2,658,16,Sun Aug 11 16:25:02 CST 2019
834,30,why3,633,8,Fri Aug 23 16:25:02 CST 2019
818,75,why1,621,7,Thu Aug 22 16:25:02 CST 2019
892,15,Saitama,673,49,Thu Aug 22 16:25:02 CST 2019
893,50,why2,674,6,Wed Aug 21 16:25:02 CST 2019
835,17,why3,634,21,Sat Aug 17 16:25:02 CST 2019
813,65,Tosaki,618,5,Wed Aug 21 16:25:02 CST 2019
882,83,why2,665,43,Fri Aug 16 16:25:02 CST 2019
836,17,Tosaki,635,25,Tue Aug 13 16:25:02 CST 2019
814,50,why2,619,4,Sun Aug 18 16:25:02 CST 2019
883,27,Tosaki,666,25,Wed Aug 21 16:25:02 CST 2019
888,68,why2,669,17,Mon Aug 19 16:25:02 CST 2019
815,28,why2,620,5,Thu Aug 22 16:25:02 CST 2019
837,17,why3,636,7,Mon Aug 12 16:25:02 CST 2019
884,49,why2,667,36,Tue Aug 20 16:25:02 CST 2019
889,50,Saitama,670,9,Wed Aug 21 16:25:02 CST 2019
890,87,Saitama,671,4,Fri Jul 26 16:25:02 CST 2019
885,90,why3,667,37,Thu Aug 22 16:25:02 CST 2019
829,12,Saitama,630,22,Thu Aug 15 16:25:02 CST 2019
886,54,why2,668,15,Tue Aug 06 16:25:02 CST 2019
822,27,why1,624,3,Wed Aug 07 16:25:02 CST 2019
897,36,why3,677,4,Mon Aug 19 16:25:02 CST 2019
887,63,Tosaki,668,15,Sat Aug 17 16:25:02 CST 2019
823,54,why1,625,8,Fri Jul 26 16:25:02 CST 2019
830,46,Tosaki,631,20,Thu Aug 22 16:25:02 CST 2019
879,37,why1,662,16,Thu Aug 22 16:25:02 CST 2019
857,14,Saitama,649,2,Sat Aug 24 16:25:02 CST 2019
898,3,why3,678,42,Fri Aug 16 16:25:02 CST 2019
824,54,why1,625,15,Tue Aug 06 16:25:02 CST 2019
858,27,why3,649,29,Fri Aug 02 16:25:02 CST 2019
880,49,why3,663,36,Tue Aug 20 16:25:02 CST 2019
831,48,Saitama,632,7,Mon Aug 05 16:25:02 CST 2019
825,53,Saitama,626,15,Tue Aug 06 16:25:02 CST 2019
859,58,why3,650,10,Fri Jul 26 16:25:02 CST 2019
