1402,54,why3,1073,Mon Jul 29 16:25:02 CST 2019,13
1411,40,why1,1082,Sun Aug 11 16:25:02 CST 2019,31
1403,27,Saitama,1074,Wed Aug 21 16:25:02 CST 2019,14
1412,73,why1,1083,Thu Aug 22 16:25:02 CST 2019,7
1420,214,why2,1,Tue Sep 18 14:05:28 CST 2018,251
1421,214,why3,1,Tue Oct 16 14:05:28 CST 2018,342
1444,214,Saitama,1,Thu Aug 15 14:05:28 CST 2019,45
1445,214,why3,1,Fri Aug 16 14:05:28 CST 2019,2
1489,214,Tosaki,2,Sat Aug 17 14:05:28 CST 2019,1
1446,214,Saitama,1,Sat Aug 17 14:05:28 CST 2019,45
1432,214,Tosaki,1,Sat Aug 03 14:05:28 CST 2019,15
1490,214,Tosaki,2,Sun Aug 18 14:05:28 CST 2019,3
1433,214,why1,1,Sun Aug 04 14:05:28 CST 2019,50
1449,214,why3,1,Tue Aug 20 14:05:28 CST 2019,0
1434,214,why2,1,Mon Aug 05 14:05:28 CST 2019,16
1450,214,Tosaki,1,Wed Aug 21 14:05:28 CST 2019,8
1441,214,why3,1,Mon Aug 12 14:05:28 CST 2019,1
1435,214,Tosaki,1,Tue Aug 06 14:05:28 CST 2019,8
1447,214,Tosaki,1,Sun Aug 18 14:05:28 CST 2019,12
1442,214,why3,1,Tue Aug 13 14:05:28 CST 2019,13
1436,214,Tosaki,1,Wed Aug 07 14:05:28 CST 2019,0
1448,214,Tosaki,1,Mon Aug 19 14:05:28 CST 2019,0
1443,214,Tosaki,1,Wed Aug 14 14:05:28 CST 2019,2
1437,214,why3,1,Thu Aug 08 14:05:28 CST 2019,0
1438,214,why1,1,Fri Aug 09 14:05:28 CST 2019,10
1429,214,why2,1,Tue Jun 11 14:05:28 CST 2019,80
1439,214,Saitama,1,Sat Aug 10 14:05:28 CST 2019,2
1430,214,why2,1,Tue Jul 16 14:05:28 CST 2019,251
1426,214,why3,1,Tue Mar 12 14:05:28 CST 2019,120
1440,214,why1,1,Sun Aug 11 14:05:28 CST 2019,2
1431,214,Tosaki,1,Fri Aug 02 14:05:28 CST 2019,18
1427,214,Tosaki,1,Tue Apr 16 14:05:28 CST 2019,648
1428,214,Saitama,1,Tue May 14 14:05:28 CST 2019,13
1566,214,why1,4,Wed Aug 07 14:05:28 CST 2019,45
1567,214,Saitama,4,Thu Aug 08 14:05:28 CST 2019,45
1568,214,why2,4,Fri Aug 09 14:05:28 CST 2019,15
1563,214,why1,4,Sun Aug 04 14:05:28 CST 2019,4
1564,214,why3,4,Mon Aug 05 14:05:28 CST 2019,4
1565,214,why3,4,Tue Aug 06 14:05:28 CST 2019,10
1572,214,Saitama,4,Tue Aug 13 14:05:28 CST 2019,0
1573,214,Tosaki,4,Wed Aug 14 14:05:28 CST 2019,2
1574,214,why2,4,Thu Aug 15 14:05:28 CST 2019,3
1575,214,why1,4,Fri Aug 16 14:05:28 CST 2019,14
1569,214,why3,4,Sat Aug 10 14:05:28 CST 2019,0
1570,214,why1,4,Sun Aug 11 14:05:28 CST 2019,7
1571,214,Saitama,4,Mon Aug 12 14:05:28 CST 2019,9
1557,214,Saitama,4,Tue Apr 16 14:05:28 CST 2019,59
1558,214,why3,4,Tue May 14 14:05:28 CST 2019,78
1559,214,why1,4,Tue Jun 11 14:05:28 CST 2019,78
1560,214,Tosaki,4,Tue Jul 16 14:05:28 CST 2019,258
1561,214,why3,4,Fri Aug 02 14:05:28 CST 2019,4
1562,214,why3,4,Sat Aug 03 14:05:28 CST 2019,5
1554,214,why2,4,Tue Jan 15 14:05:28 CST 2019,95
1507,214,why3,3,Tue Oct 16 14:05:28 CST 2018,35
1529,214,Saitama,3,Tue Aug 13 14:05:28 CST 2019,14
1532,214,Saitama,3,Fri Aug 16 14:05:28 CST 2019,2
1508,214,why3,2,Tue Oct 16 14:05:28 CST 2018,22
1544,214,why3,3,Wed Aug 28 14:05:28 CST 2019,45
1555,214,why1,4,Tue Feb 12 14:05:28 CST 2019,54
1535,214,why3,3,Mon Aug 19 14:05:28 CST 2019,0
1541,214,Tosaki,3,Sun Aug 25 14:05:28 CST 2019,12
1545,214,why3,3,Thu Aug 29 14:05:28 CST 2019,0
1556,214,Tosaki,4,Tue Mar 12 14:05:28 CST 2019,56
1542,214,why2,3,Mon Aug 26 14:05:28 CST 2019,0
1546,214,why3,3,Fri Aug 30 14:05:28 CST 2019,13
1543,214,why1,3,Tue Aug 27 14:05:28 CST 2019,12
1551,214,why3,4,Tue Oct 16 14:05:28 CST 2018,48
1552,214,why3,4,Tue Nov 13 14:05:28 CST 2018,45
1553,214,why3,4,Tue Dec 11 14:05:28 CST 2018,43
1509,214,why3,3,Tue Nov 13 14:05:28 CST 2018,100
1549,214,why3,3,Mon Sep 02 14:05:28 CST 2019,1
1516,214,why3,3,Tue Jun 11 14:05:28 CST 2019,45
1550,214,why3,4,Tue Sep 18 14:05:28 CST 2018,10
1517,214,why3,3,Tue Jul 16 14:05:28 CST 2019,45
1538,214,why2,3,Thu Aug 22 14:05:28 CST 2019,14
1547,214,Saitama,3,Sat Aug 31 14:05:28 CST 2019,3
1518,214,Tosaki,3,Fri Aug 02 14:05:28 CST 2019,3
1591,214,Tosaki,4,Sun Sep 01 14:05:28 CST 2019,6
1548,214,why3,3,Sun Sep 01 14:05:28 CST 2019,2
1539,214,why1,3,Fri Aug 23 14:05:28 CST 2019,15
1592,214,why2,4,Mon Sep 02 14:05:28 CST 2019,10
1510,214,why3,3,Tue Dec 11 14:05:28 CST 2018,47
1513,214,why3,3,Tue Mar 12 14:05:28 CST 2019,59
1593,214,why3,8,Tue Sep 18 14:05:28 CST 2018,24
1540,214,why2,3,Sat Aug 24 14:05:28 CST 2019,4
1514,214,why2,3,Tue Apr 16 14:05:28 CST 2019,68
1515,214,Tosaki,3,Tue May 14 14:05:28 CST 2019,86
1511,214,why3,3,Tue Jan 15 14:05:28 CST 2019,80
1588,214,Tosaki,4,Thu Aug 29 14:05:28 CST 2019,8
1512,214,why3,3,Tue Feb 12 14:05:28 CST 2019,97
1533,214,why3,3,Sat Aug 17 14:05:28 CST 2019,0
1589,214,why3,4,Fri Aug 30 14:05:28 CST 2019,24
1522,214,why3,3,Tue Aug 06 14:05:28 CST 2019,4
1519,214,why2,3,Sat Aug 03 14:05:28 CST 2019,2
1524,214,Saitama,3,Thu Aug 08 14:05:28 CST 2019,32
1534,214,why3,3,Sun Aug 18 14:05:28 CST 2019,9
1523,214,Tosaki,3,Wed Aug 07 14:05:28 CST 2019,13
1520,214,why1,3,Sun Aug 04 14:05:28 CST 2019,6
1504,214,Tosaki,2,Sun Sep 01 14:05:28 CST 2019,4
1590,214,why3,4,Sat Aug 31 14:05:28 CST 2019,5
1525,214,why1,3,Fri Aug 09 14:05:28 CST 2019,12
1521,214,why3,3,Mon Aug 05 14:05:28 CST 2019,0
1505,214,Tosaki,2,Mon Sep 02 14:05:28 CST 2019,7
1506,214,Tosaki,3,Tue Sep 18 14:05:28 CST 2018,182
1530,214,Saitama,3,Wed Aug 14 14:05:28 CST 2019,1
1597,214,why3,8,Tue Jan 15 14:05:28 CST 2019,97
1582,214,why1,4,Fri Aug 23 14:05:28 CST 2019,45
1594,214,why2,8,Tue Oct 16 14:05:28 CST 2018,32
1501,214,Tosaki,2,Thu Aug 29 14:05:28 CST 2019,2
1599,214,Tosaki,8,Tue Mar 12 14:05:28 CST 2019,35
1598,214,why3,8,Tue Feb 12 14:05:28 CST 2019,14
1583,214,Saitama,4,Sat Aug 24 14:05:28 CST 2019,2
1595,214,why2,8,Tue Nov 13 14:05:28 CST 2018,32
1600,214,why3,8,Tue Apr 16 14:05:28 CST 2019,92
1531,214,Tosaki,3,Thu Aug 15 14:05:28 CST 2019,25
1596,214,why3,8,Tue Dec 11 14:05:28 CST 2018,73
1584,214,why3,4,Sun Aug 25 14:05:28 CST 2019,3
1579,214,Saitama,4,Tue Aug 20 14:05:28 CST 2019,2
1576,214,Tosaki,4,Sat Aug 17 14:05:28 CST 2019,12
1536,214,Tosaki,3,Tue Aug 20 14:05:28 CST 2019,2
1526,214,Tosaki,3,Sat Aug 10 14:05:28 CST 2019,0
1580,214,why1,4,Wed Aug 21 14:05:28 CST 2019,3
1577,214,why3,4,Sun Aug 18 14:05:28 CST 2019,0
1527,214,why1,3,Sun Aug 11 14:05:28 CST 2019,3
1537,214,why1,3,Wed Aug 21 14:05:28 CST 2019,3
1581,214,Saitama,4,Thu Aug 22 14:05:28 CST 2019,0
1585,214,Saitama,4,Mon Aug 26 14:05:28 CST 2019,3
1528,214,why1,3,Mon Aug 12 14:05:28 CST 2019,37
1586,214,why2,4,Tue Aug 27 14:05:28 CST 2019,65
1587,214,why2,4,Wed Aug 28 14:05:28 CST 2019,7
1578,214,why1,4,Mon Aug 19 14:05:28 CST 2019,15
1502,214,why2,2,Fri Aug 30 14:05:28 CST 2019,6
1503,214,Tosaki,2,Sat Aug 31 14:05:28 CST 2019,0
1666,214,why1,9,Wed Aug 21 14:05:28 CST 2019,9
1667,214,why1,9,Thu Aug 22 14:05:28 CST 2019,12
1668,214,Tosaki,9,Fri Aug 23 14:05:28 CST 2019,48
1663,214,why3,9,Sun Aug 18 14:05:28 CST 2019,0
1664,214,why3,9,Mon Aug 19 14:05:28 CST 2019,42
1665,214,why1,9,Tue Aug 20 14:05:28 CST 2019,8
1682,214,why3,10,Tue Nov 13 14:05:28 CST 2018,35
1616,214,why2,8,Wed Aug 14 14:05:28 CST 2019,3
1683,214,why1,10,Tue Dec 11 14:05:28 CST 2018,64
1691,214,Tosaki,10,Fri Aug 02 14:05:28 CST 2019,6
1617,214,why2,8,Thu Aug 15 14:05:28 CST 2019,21
1684,214,why3,10,Tue Jan 15 14:05:28 CST 2019,67
1692,214,why1,10,Sat Aug 03 14:05:28 CST 2019,6
1618,214,why3,8,Fri Aug 16 14:05:28 CST 2019,5
1632,214,why2,8,Fri Aug 30 14:05:28 CST 2019,2
1693,214,Saitama,10,Sun Aug 04 14:05:28 CST 2019,7
1633,214,why3,8,Sat Aug 31 14:05:28 CST 2019,3
1685,214,why3,10,Tue Feb 12 14:05:28 CST 2019,56
1613,214,why2,8,Sun Aug 11 14:05:28 CST 2019,9
1688,214,Tosaki,10,Tue May 14 14:05:28 CST 2019,65
1634,214,why3,8,Sun Sep 01 14:05:28 CST 2019,15
1672,214,why2,9,Tue Aug 27 14:05:28 CST 2019,56
1614,214,Saitama,8,Mon Aug 12 14:05:28 CST 2019,3
1689,214,why3,10,Tue Jun 11 14:05:28 CST 2019,36
1615,214,why1,8,Tue Aug 13 14:05:28 CST 2019,0
1690,214,why3,10,Tue Jul 16 14:05:28 CST 2019,45
1635,214,Tosaki,8,Mon Sep 02 14:05:28 CST 2019,12
1636,214,why3,9,Tue Sep 18 14:05:28 CST 2018,0
1637,214,Saitama,9,Tue Oct 16 14:05:28 CST 2018,45
1622,214,why3,8,Tue Aug 20 14:05:28 CST 2019,7
1623,214,Saitama,8,Wed Aug 21 14:05:28 CST 2019,8
1629,214,why3,8,Tue Aug 27 14:05:28 CST 2019,3
1630,214,Saitama,8,Wed Aug 28 14:05:28 CST 2019,0
1631,214,why3,8,Thu Aug 29 14:05:28 CST 2019,45
1673,214,Tosaki,9,Wed Aug 28 14:05:28 CST 2019,9
1626,214,why2,8,Sat Aug 24 14:05:28 CST 2019,6
1697,214,Saitama,10,Thu Aug 08 14:05:28 CST 2019,1
1627,214,why3,8,Sun Aug 25 14:05:28 CST 2019,15
1698,214,Tosaki,10,Fri Aug 09 14:05:28 CST 2019,12
1624,214,why3,8,Thu Aug 22 14:05:28 CST 2019,24
1628,214,Tosaki,8,Mon Aug 26 14:05:28 CST 2019,2
1625,214,why1,8,Fri Aug 23 14:05:28 CST 2019,5
1699,214,Saitama,10,Sat Aug 10 14:05:28 CST 2019,18
1700,214,Tosaki,10,Sun Aug 11 14:05:28 CST 2019,3
1619,214,why2,8,Sat Aug 17 14:05:28 CST 2019,45
1686,214,why1,10,Tue Mar 12 14:05:28 CST 2019,54
1620,214,Saitama,8,Sun Aug 18 14:05:28 CST 2019,15
1694,214,why3,10,Mon Aug 05 14:05:28 CST 2019,4
1687,214,why1,10,Tue Apr 16 14:05:28 CST 2019,273
1621,214,why3,8,Mon Aug 19 14:05:28 CST 2019,65
1695,214,why2,10,Tue Aug 06 14:05:28 CST 2019,1
1674,214,Saitama,9,Thu Aug 29 14:05:28 CST 2019,5
1696,214,why3,10,Wed Aug 07 14:05:28 CST 2019,9
1679,214,why2,10,Tue Sep 18 14:05:28 CST 2018,100
1675,214,why3,9,Fri Aug 30 14:05:28 CST 2019,4
1680,214,Tosaki,10,Tue Oct 16 14:05:28 CST 2018,5
1607,214,why3,8,Mon Aug 05 14:05:28 CST 2019,5
1644,214,Tosaki,9,Tue May 14 14:05:28 CST 2019,99
1681,214,why1,9,Tue Oct 22 14:05:28 CST 2018,7
1608,214,Saitama,8,Tue Aug 06 14:05:28 CST 2019,15
1645,214,Tosaki,9,Tue Jun 11 14:05:28 CST 2019,35
1657,214,why1,9,Mon Aug 12 14:05:28 CST 2019,2
1676,214,why1,9,Sat Aug 31 14:05:28 CST 2019,4
1609,214,Tosaki,8,Wed Aug 07 14:05:28 CST 2019,4
1646,214,why3,9,Tue Jul 16 14:05:28 CST 2019,44
1669,214,why2,9,Sat Aug 24 14:05:28 CST 2019,7
1610,214,Tosaki,8,Thu Aug 08 14:05:28 CST 2019,12
1677,214,why1,9,Sun Sep 01 14:05:28 CST 2019,15
1658,214,why3,9,Tue Aug 13 14:05:28 CST 2019,0
1611,214,why3,8,Fri Aug 09 14:05:28 CST 2019,0
1604,214,Tosaki,8,Fri Aug 02 14:05:28 CST 2019,7
1678,214,Tosaki,9,Mon Sep 02 14:05:28 CST 2019,11
1659,214,why3,9,Wed Aug 14 14:05:28 CST 2019,1
1612,214,why1,8,Sat Aug 10 14:05:28 CST 2019,12
1605,214,Tosaki,8,Sat Aug 03 14:05:28 CST 2019,9
1670,214,why2,9,Sun Aug 25 14:05:28 CST 2019,9
1649,214,why1,9,Sun Aug 04 14:05:28 CST 2019,9
1660,214,why3,9,Thu Aug 15 14:05:28 CST 2019,2
1606,214,Tosaki,8,Sun Aug 04 14:05:28 CST 2019,8
1671,214,Tosaki,9,Mon Aug 26 14:05:28 CST 2019,68
1654,214,why1,9,Fri Aug 09 14:05:28 CST 2019,0
1661,214,why3,9,Fri Aug 16 14:05:28 CST 2019,6
1641,214,why3,9,Tue Feb 12 14:05:28 CST 2019,10
1650,214,why3,9,Mon Aug 05 14:05:28 CST 2019,8
1655,214,why2,9,Sat Aug 10 14:05:28 CST 2019,13
1601,214,why2,8,Tue May 14 14:05:28 CST 2019,45
1642,214,Tosaki,9,Tue Mar 12 14:05:28 CST 2019,64
1662,214,why3,9,Sat Aug 17 14:05:28 CST 2019,2
1656,214,why3,9,Sun Aug 11 14:05:28 CST 2019,3
1602,214,why1,8,Tue Jun 11 14:05:28 CST 2019,122
1643,214,why3,9,Tue Apr 16 14:05:28 CST 2019,69
1647,214,why3,9,Fri Aug 02 14:05:28 CST 2019,3
1651,214,why1,9,Tue Aug 06 14:05:28 CST 2019,22
1638,214,why3,9,Tue Nov 13 14:05:28 CST 2018,52
1603,214,why1,8,Tue Jul 16 14:05:28 CST 2019,123
1648,214,why3,9,Sat Aug 03 14:05:28 CST 2019,7
1639,214,why1,9,Tue Dec 11 14:05:28 CST 2018,86
1652,214,why2,9,Wed Aug 07 14:05:28 CST 2019,8
1640,214,why3,9,Tue Jan 15 14:05:28 CST 2019,74
1653,214,why3,9,Thu Aug 08 14:05:28 CST 2019,45
1766,214,why3,14,Tue Sep 18 14:05:28 CST 2018,5
1767,214,why3,14,Tue Oct 16 14:05:28 CST 2018,6
1768,214,why1,14,Tue Nov 13 14:05:28 CST 2018,45
1763,214,Saitama,11,Sat Aug 31 14:05:28 CST 2019,7
1764,214,why3,11,Sun Sep 01 14:05:28 CST 2019,9
1732,214,why3,11,Tue Jun 11 14:05:28 CST 2019,45
1765,214,why2,11,Mon Sep 02 14:05:28 CST 2019,5
1733,214,Saitama,11,Tue Jul 16 14:05:28 CST 2019,256
1782,214,why2,14,Wed Aug 07 14:05:28 CST 2019,7
1734,214,why3,11,Fri Aug 02 14:05:28 CST 2019,8
1772,214,why3,14,Tue Mar 12 14:05:28 CST 2019,82
1779,214,why1,14,Sun Aug 04 14:05:28 CST 2019,1
1773,214,Saitama,14,Tue Apr 16 14:05:28 CST 2019,105
1757,214,why2,11,Sun Aug 25 14:05:28 CST 2019,9
1783,214,Tosaki,14,Thu Aug 08 14:05:28 CST 2019,2
1758,214,why1,11,Mon Aug 26 14:05:28 CST 2019,5
1780,214,why3,14,Mon Aug 05 14:05:28 CST 2019,7
1735,214,Saitama,11,Sat Aug 03 14:05:28 CST 2019,8
1774,214,why1,14,Tue May 14 14:05:28 CST 2019,123
1781,214,why3,14,Tue Aug 06 14:05:28 CST 2019,4
1759,214,Tosaki,11,Tue Aug 27 14:05:28 CST 2019,8
1736,214,Tosaki,11,Sun Aug 04 14:05:28 CST 2019,6
1775,214,why2,14,Tue Jun 11 14:05:28 CST 2019,48
1737,214,why2,11,Mon Aug 05 14:05:28 CST 2019,6
1784,214,why2,14,Fri Aug 09 14:05:28 CST 2019,15
1760,214,Saitama,11,Wed Aug 28 14:05:28 CST 2019,9
1776,214,Tosaki,14,Tue Jul 16 14:05:28 CST 2019,36
1769,214,why2,14,Tue Dec 11 14:05:28 CST 2018,69
1729,214,why2,11,Tue Mar 12 14:05:28 CST 2019,38
1770,214,Saitama,14,Tue Jan 15 14:05:28 CST 2019,64
1777,214,Saitama,14,Fri Aug 02 14:05:28 CST 2019,3
1761,214,Tosaki,11,Thu Aug 29 14:05:28 CST 2019,12
1785,214,why3,14,Sat Aug 10 14:05:28 CST 2019,65
1730,214,why3,11,Tue Apr 16 14:05:28 CST 2019,68
1778,214,why3,14,Sat Aug 03 14:05:28 CST 2019,4
1762,214,Tosaki,11,Fri Aug 30 14:05:28 CST 2019,48
1771,214,Tosaki,14,Tue Feb 12 14:05:28 CST 2019,85
1791,214,Saitama,14,Fri Aug 16 14:05:28 CST 2019,8
1786,214,Saitama,14,Sun Aug 11 14:05:28 CST 2019,7
1731,214,why3,11,Tue May 14 14:05:28 CST 2019,32
1754,214,why3,11,Thu Aug 22 14:05:28 CST 2019,14
1787,214,why3,14,Mon Aug 12 14:05:28 CST 2019,8
1792,214,why3,14,Sat Aug 17 14:05:28 CST 2019,5
1751,214,why2,11,Mon Aug 19 14:05:28 CST 2019,32
1726,214,Tosaki,11,Tue Dec 11 14:05:28 CST 2018,369
1755,214,why1,11,Fri Aug 23 14:05:28 CST 2019,3
1797,214,Tosaki,14,Thu Aug 22 14:05:28 CST 2019,0
1793,214,Tosaki,14,Sun Aug 18 14:05:28 CST 2019,2
1727,214,why3,11,Tue Jan 15 14:05:28 CST 2019,24
1752,214,why3,11,Tue Aug 20 14:05:28 CST 2019,7
1728,214,why2,11,Tue Feb 12 14:05:28 CST 2019,12
1788,214,why1,14,Tue Aug 13 14:05:28 CST 2019,24
1753,214,why3,11,Wed Aug 21 14:05:28 CST 2019,35
1756,214,Tosaki,11,Sat Aug 24 14:05:28 CST 2019,4
1798,214,Saitama,14,Fri Aug 23 14:05:28 CST 2019,4
1789,214,why2,14,Wed Aug 14 14:05:28 CST 2019,5
1790,214,Tosaki,14,Thu Aug 15 14:05:28 CST 2019,6
1799,214,why3,14,Sat Aug 24 14:05:28 CST 2019,1
1744,214,why1,11,Mon Aug 12 14:05:28 CST 2019,3
1794,214,why3,14,Mon Aug 19 14:05:28 CST 2019,12
1800,214,why2,14,Sun Aug 25 14:05:28 CST 2019,8
1716,214,why3,10,Tue Aug 27 14:05:28 CST 2019,9
1707,214,Tosaki,10,Sun Aug 18 14:05:28 CST 2019,12
1745,214,why1,11,Tue Aug 13 14:05:28 CST 2019,0
1722,214,Tosaki,10,Mon Sep 02 14:05:28 CST 2019,38
1795,214,why1,14,Tue Aug 20 14:05:28 CST 2019,9
1708,214,why1,10,Mon Aug 19 14:05:28 CST 2019,9
1746,214,why3,11,Wed Aug 14 14:05:28 CST 2019,45
1713,214,Tosaki,10,Sat Aug 24 14:05:28 CST 2019,8
1796,214,why2,14,Wed Aug 21 14:05:28 CST 2019,6
1723,214,why3,11,Tue Sep 18 14:05:28 CST 2018,54
1709,214,why1,10,Tue Aug 20 14:05:28 CST 2019,6
1714,214,why2,10,Sun Aug 25 14:05:28 CST 2019,5
1749,214,why3,11,Sat Aug 17 14:05:28 CST 2019,3
1715,214,Tosaki,10,Mon Aug 26 14:05:28 CST 2019,8
1724,214,why2,11,Tue Oct 16 14:05:28 CST 2018,65
1710,214,why3,10,Wed Aug 21 14:05:28 CST 2019,0
1750,214,why3,11,Sun Aug 18 14:05:28 CST 2019,0
1741,214,Saitama,11,Fri Aug 09 14:05:28 CST 2019,0
1725,214,Tosaki,11,Tue Nov 13 14:05:28 CST 2018,444
1719,214,Tosaki,10,Fri Aug 30 14:05:28 CST 2019,7
1742,214,why2,11,Sat Aug 10 14:05:28 CST 2019,15
1711,214,why3,10,Thu Aug 22 14:05:28 CST 2019,4
1712,214,why1,10,Fri Aug 23 14:05:28 CST 2019,1
1743,214,why3,11,Sun Aug 11 14:05:28 CST 2019,2
1720,214,why2,10,Sat Aug 31 14:05:28 CST 2019,9
1721,214,Tosaki,10,Sun Sep 01 14:05:28 CST 2019,45
1738,214,why3,11,Tue Aug 06 14:05:28 CST 2019,3
1704,214,why3,10,Thu Aug 15 14:05:28 CST 2019,5
1747,214,why3,11,Thu Aug 15 14:05:28 CST 2019,2
1701,214,Tosaki,10,Mon Aug 12 14:05:28 CST 2019,7
1739,214,why3,11,Wed Aug 07 14:05:28 CST 2019,6
1705,214,why3,10,Fri Aug 16 14:05:28 CST 2019,4
1748,214,Saitama,11,Fri Aug 16 14:05:28 CST 2019,3
1740,214,Saitama,11,Thu Aug 08 14:05:28 CST 2019,33
1702,214,why3,10,Tue Aug 13 14:05:28 CST 2019,56
1706,214,Saitama,10,Sat Aug 17 14:05:28 CST 2019,4
1703,214,why1,10,Wed Aug 14 14:05:28 CST 2019,9
1717,214,why3,10,Wed Aug 28 14:05:28 CST 2019,12
1718,214,Saitama,10,Thu Aug 29 14:05:28 CST 2019,48
1832,214,Saitama,20,Wed Aug 14 14:05:28 CST 2019,48
1833,214,Tosaki,20,Thu Aug 15 14:05:28 CST 2019,7
1834,214,why3,20,Fri Aug 16 14:05:28 CST 2019,9
1835,214,Tosaki,20,Sat Aug 17 14:05:28 CST 2019,68
1836,214,why2,20,Sun Aug 18 14:05:28 CST 2019,1
1837,214,why3,20,Mon Aug 19 14:05:28 CST 2019,0
1816,214,why2,20,Tue Apr 16 14:05:28 CST 2019,372
1866,214,why3,24,Mon Aug 05 14:05:28 CST 2019,9
1817,214,Tosaki,20,Tue May 14 14:05:28 CST 2019,45
1844,214,why2,20,Mon Aug 26 14:05:28 CST 2019,3
1818,214,why1,20,Tue Jun 11 14:05:28 CST 2019,64
1867,214,why3,24,Tue Aug 06 14:05:28 CST 2019,8
1845,214,Saitama,20,Tue Aug 27 14:05:28 CST 2019,7
1829,214,why2,20,Sun Aug 11 14:05:28 CST 2019,8
1813,214,why3,20,Tue Jan 15 14:05:28 CST 2019,42
1846,214,Saitama,20,Wed Aug 28 14:05:28 CST 2019,35
1814,214,why1,20,Tue Feb 12 14:05:28 CST 2019,99
1868,214,Tosaki,24,Wed Aug 07 14:05:28 CST 2019,1
1891,214,why3,24,Thu Aug 29 14:05:28 CST 2019,4
1815,214,Tosaki,20,Tue Mar 12 14:05:28 CST 2019,46
1892,214,why3,24,Fri Aug 30 14:05:28 CST 2019,2
1849,214,why3,20,Sat Aug 31 14:05:28 CST 2019,4
1893,214,why2,24,Sat Aug 31 14:05:28 CST 2019,6
1850,214,why3,20,Sun Sep 01 14:05:28 CST 2019,9
1888,214,Tosaki,24,Mon Aug 26 14:05:28 CST 2019,2
1847,214,why1,20,Thu Aug 29 14:05:28 CST 2019,14
1889,214,why3,24,Tue Aug 27 14:05:28 CST 2019,6
1848,214,why3,20,Fri Aug 30 14:05:28 CST 2019,3
1890,214,Saitama,24,Wed Aug 28 14:05:28 CST 2019,4
1841,214,why3,20,Fri Aug 23 14:05:28 CST 2019,6
1842,214,why3,20,Sat Aug 24 14:05:28 CST 2019,8
1843,214,why1,20,Sun Aug 25 14:05:28 CST 2019,6
1897,214,why3,32,Tue Oct 16 14:05:28 CST 2018,64
1898,214,why3,32,Tue Nov 13 14:05:28 CST 2018,78
1838,214,Tosaki,20,Tue Aug 20 14:05:28 CST 2019,20
1839,214,why3,20,Wed Aug 21 14:05:28 CST 2019,9
1899,214,why1,32,Tue Dec 11 14:05:28 CST 2018,71
1840,214,Saitama,20,Thu Aug 22 14:05:28 CST 2019,35
1900,214,Tosaki,32,Tue Jan 15 14:05:28 CST 2019,14
1807,214,why2,14,Sun Sep 01 14:05:28 CST 2019,12
1808,214,Tosaki,14,Mon Sep 02 14:05:28 CST 2019,29
1894,214,why2,24,Sun Sep 01 14:05:28 CST 2019,7
1809,214,why3,20,Tue Sep 18 14:05:28 CST 2018,6
1863,214,why2,24,Fri Aug 02 14:05:28 CST 2019,6
1895,214,why3,24,Mon Sep 02 14:05:28 CST 2019,5
1864,214,why2,24,Sat Aug 03 14:05:28 CST 2019,3
1896,214,why3,32,Tue Sep 18 14:05:28 CST 2018,34
1810,214,why1,20,Tue Oct 16 14:05:28 CST 2018,0
1865,214,why2,24,Sun Aug 04 14:05:28 CST 2019,5
1811,214,Tosaki,20,Tue Nov 13 14:05:28 CST 2018,80
1822,214,Tosaki,20,Sun Aug 04 14:05:28 CST 2019,3
1812,214,why3,20,Tue Dec 11 14:05:28 CST 2018,8
1823,214,Tosaki,20,Mon Aug 05 14:05:28 CST 2019,8
1857,214,why3,24,Tue Feb 12 14:05:28 CST 2019,26
1824,214,why3,20,Tue Aug 06 14:05:28 CST 2019,7
1858,214,why1,24,Tue Mar 12 14:05:28 CST 2019,22
1804,214,why3,14,Thu Aug 29 14:05:28 CST 2019,5
1859,214,why2,24,Tue Apr 16 14:05:28 CST 2019,96
1805,214,Tosaki,14,Fri Aug 30 14:05:28 CST 2019,6
1806,214,Tosaki,14,Sat Aug 31 14:05:28 CST 2019,4
1882,214,Saitama,24,Wed Aug 21 14:05:28 CST 2019,8
1872,214,why1,24,Sun Aug 11 14:05:28 CST 2019,8
1801,214,why3,14,Mon Aug 26 14:05:28 CST 2019,5
1883,214,why2,24,Thu Aug 22 14:05:28 CST 2019,0
1873,214,why3,24,Mon Aug 12 14:05:28 CST 2019,8
1802,214,Tosaki,14,Tue Aug 27 14:05:28 CST 2019,20
1884,214,Saitama,24,Fri Aug 23 14:05:28 CST 2019,2
1803,214,why3,14,Wed Aug 28 14:05:28 CST 2019,25
1874,214,why3,24,Tue Aug 13 14:05:28 CST 2019,0
1885,214,Tosaki,24,Sat Aug 24 14:05:28 CST 2019,6
1819,214,why3,20,Tue Jul 16 14:05:28 CST 2019,98
1875,214,why3,24,Wed Aug 14 14:05:28 CST 2019,12
1886,214,Tosaki,25,Sat Aug 24 14:05:28 CST 2019,7
1820,214,Saitama,20,Fri Aug 02 14:05:28 CST 2019,6
1887,214,why3,24,Sun Aug 25 14:05:28 CST 2019,2
1860,214,Tosaki,24,Tue May 14 14:05:28 CST 2019,78
1821,214,why3,20,Sat Aug 03 14:05:28 CST 2019,2
1879,214,Saitama,24,Sun Aug 18 14:05:28 CST 2019,9
1861,214,Saitama,24,Tue Jun 11 14:05:28 CST 2019,88
1880,214,Tosaki,24,Mon Aug 19 14:05:28 CST 2019,23
